epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,398.584,3.40071,4.21985,3.67216,0.06341,0.0611,0.02307,0.007,2.38422,3.83805,2.42503,0.0700087,0.00333237,0.00333237
